FactID,DateTime,LastBid,High,Low,Open,Volume,MarketCap,Beta,SecurityID
105,2021-05-28 11:14:00.0000000,124.99660,125.03000,124.98000,125.02000,96064,2085900000000,1.200,1
106,2021-05-28 11:15:00.0000000,125.00720,125.01500,124.96000,125.00000,107848,2086070000000,1.200,1
107,2021-05-28 11:16:00.0000000,124.93000,125.01000,124.93000,125.00200,108749,2084790000000,1.200,1
108,2021-05-28 11:17:00.0000000,124.97000,124.97900,124.92000,124.93500,159836,2085450000000,1.200,1
109,2021-05-28 11:18:00.0000000,124.97500,124.99000,124.94000,124.96500,79655,2085540000000,1.200,1
110,2021-05-28 11:19:00.0000000,124.95000,124.98000,124.94000,124.97500,105176,2085120000000,1.200,1
111,2021-05-28 11:20:00.0000000,124.95500,124.96000,124.94000,124.94570,70935,2085200000000,1.200,1
112,2021-05-28 11:21:00.0000000,124.98000,125.01000,124.95500,124.95990,191498,2085620000000,1.200,1
113,2021-05-28 11:22:00.0000000,124.95270,124.98500,124.94000,124.98130,87481,2085160000000,1.200,1
114,2021-05-28 11:23:00.0000000,124.96880,124.97000,124.94000,124.95000,102170,2085430000000,1.200,1
115,2021-05-28 11:24:00.0000000,125.00500,125.00990,124.96000,124.96500,103213,2086040000000,1.200,1
116,2021-05-28 11:25:00.0000000,125.04000,125.08000,125.00000,125.00500,475870,2086620000000,1.200,1
117,2021-05-28 11:26:00.0000000,125.06790,125.09000,125.02500,125.03500,98715,2087090000000,1.200,1
118,2021-05-28 11:27:00.0000000,125.00500,125.07000,124.98000,125.07000,165502,2086040000000,1.200,1
119,2021-05-28 11:28:00.0000000,124.99000,125.00500,124.95000,125.00500,131009,2085790000000,1.200,1
120,2021-05-28 11:29:00.0000000,125.06000,125.07550,124.97010,124.98000,136830,2086950000000,1.200,1
121,2021-05-28 11:30:00.0000000,125.05110,125.09000,125.04000,125.06480,111351,2086810000000,1.200,1
122,2021-05-28 11:31:00.0000000,125.10500,125.13000,125.03000,125.05500,141211,2087710000000,1.200,1
123,2021-05-28 11:32:00.0000000,125.13500,125.17000,125.10000,125.10440,114648,2088210000000,1.200,1
124,2021-05-28 11:33:00.0000000,125.14000,125.16000,125.12000,125.13500,77086,2088290000000,1.200,1
125,2021-05-28 11:34:00.0000000,125.09380,125.15700,125.07500,125.14500,113788,2087520000000,1.200,1
126,2021-05-28 11:35:00.0000000,125.14000,125.15000,125.08000,125.09500,88248,2088290000000,1.200,1
127,2021-05-28 11:36:00.0000000,125.12500,125.14500,125.08000,125.14500,124151,2088040000000,1.200,1
128,2021-05-28 11:37:00.0000000,125.11000,125.14000,125.10000,125.12500,71915,2087790000000,1.200,1
129,2021-05-28 11:38:00.0000000,125.14800,125.16000,125.10470,125.11010,90058,2088420000000,1.200,1
130,2021-05-28 11:39:00.0000000,125.15700,125.17000,125.14000,125.15000,76914,2088570000000,1.200,1
131,2021-05-28 11:40:00.0000000,125.15500,125.16000,125.13000,125.16000,79962,2088540000000,1.200,1
132,2021-05-28 11:41:00.0000000,125.18000,125.20000,125.15000,125.15500,137596,2088960000000,1.200,1
133,2021-05-28 11:42:00.0000000,125.18510,125.21000,125.16000,125.18000,103249,2089040000000,1.200,1
134,2021-05-28 11:43:00.0000000,125.16010,125.18990,125.15500,125.18900,80837,2088630000000,1.200,1
135,2021-05-28 11:44:00.0000000,125.15550,125.19000,125.15000,125.17000,87817,2088550000000,1.200,1
136,2021-05-28 11:45:00.0000000,125.18190,125.19000,125.13000,125.15000,203422,2088990000000,1.200,1
137,2021-05-28 11:46:00.0000000,125.20500,125.22000,125.16000,125.19000,187283,2089370000000,1.200,1
138,2021-05-28 11:47:00.0000000,125.21500,125.23000,125.18000,125.20780,136649,2089540000000,1.200,1
139,2021-05-28 11:48:00.0000000,125.16500,125.22000,125.16000,125.21500,108276,2088710000000,1.200,1
140,2021-05-28 11:49:00.0000000,125.17010,125.18000,125.14000,125.16030,82686,2088790000000,1.200,1
141,2021-05-28 11:50:00.0000000,125.13000,125.19000,125.11000,125.18000,140508,2088120000000,1.200,1
142,2021-05-28 11:51:00.0000000,125.12500,125.17000,125.12500,125.14000,81317,2088040000000,1.200,1
143,2021-05-28 11:52:00.0000000,125.10500,125.15000,125.10000,125.12170,80379,2087710000000,1.200,1
144,2021-05-28 11:53:00.0000000,125.10000,125.13000,125.09000,125.11000,85273,2087620000000,1.200,1
145,2021-05-28 11:54:00.0000000,125.13340,125.15000,125.10000,125.10000,86837,2088180000000,1.200,1
146,2021-05-28 11:55:00.0000000,125.13500,125.14000,125.12500,125.14000,35361,2088210000000,1.200,1
147,2021-05-28 11:56:00.0000000,125.20000,125.20000,125.13000,125.13500,122006,2089290000000,1.200,1
148,2021-05-28 11:57:00.0000000,125.22000,125.23000,125.20000,125.20000,107360,2089630000000,1.200,1
149,2021-05-28 11:58:00.0000000,125.21990,125.22980,125.19000,125.22500,90927,2089620000000,1.200,1
150,2021-05-28 11:59:00.0000000,125.19500,125.23000,125.19000,125.21990,76905,2089210000000,1.200,1
151,2021-05-28 12:00:00.0000000,125.17000,125.20000,125.16000,125.19500,51870,2088790000000,1.200,1
152,2021-05-28 12:01:00.0000000,125.19500,125.20000,125.17450,125.17500,57626,2089210000000,1.200,1
153,2021-05-28 12:02:00.0000000,125.22500,125.24000,125.19300,125.19990,111959,2089710000000,1.200,1
154,2021-05-28 12:03:00.0000000,125.25260,125.26000,125.21000,125.22500,89126,2090170000000,1.200,1
155,2021-05-28 12:04:00.0000000,125.24870,125.27000,125.22000,125.26000,93731,2090100000000,1.200,1
156,2021-05-28 12:05:00.0000000,125.26500,125.28000,125.24000,125.24910,87935,2090380000000,1.200,1
157,2021-05-28 12:06:00.0000000,125.30500,125.31000,125.26010,125.26500,109418,2091040000000,1.200,1
158,2021-05-28 12:07:00.0000000,125.31990,125.32000,125.29000,125.30500,97745,2091290000000,1.200,1
159,2021-05-28 12:08:00.0000000,125.36000,125.36500,125.30000,125.31500,160087,2091960000000,1.200,1
160,2021-05-28 12:09:00.0000000,125.36000,125.41000,125.36000,125.36300,177118,2091960000000,1.200,1
161,2021-05-28 12:10:00.0000000,125.30010,125.36800,125.30010,125.35290,108879,2090960000000,1.200,1
162,2021-05-28 12:11:00.0000000,125.32010,125.35000,125.30000,125.30500,73429,2091300000000,1.200,1
163,2021-05-28 12:12:00.0000000,125.32000,125.34510,125.32000,125.32500,67341,2091290000000,1.200,1
164,2021-05-28 12:13:00.0000000,125.30500,125.33000,125.28000,125.32450,107139,2091040000000,1.200,1
165,2021-05-28 12:14:00.0000000,125.31500,125.33000,125.30150,125.30500,81177,2091210000000,1.200,1
166,2021-05-28 12:15:00.0000000,125.28830,125.33000,125.28100,125.31700,74841,2090760000000,1.200,1
167,2021-05-28 12:16:00.0000000,125.31000,125.32500,125.28500,125.28640,78222,2091130000000,1.200,1
168,2021-05-28 12:17:00.0000000,125.27000,125.30560,125.23000,125.30500,96878,2090460000000,1.200,1
169,2021-05-28 12:18:00.0000000,125.22700,125.26990,125.22000,125.26990,69409,2089740000000,1.200,1
170,2021-05-28 12:19:00.0000000,125.24410,125.25000,125.19500,125.23000,126084,2090030000000,1.200,1
171,2021-05-28 12:20:00.0000000,125.16500,125.24500,125.16000,125.24500,114674,2088710000000,1.200,1
172,2021-05-28 12:21:00.0000000,125.17000,125.19750,125.14000,125.16500,107257,2088790000000,1.200,1
173,2021-05-28 12:22:00.0000000,125.18500,125.19000,125.15000,125.16000,64351,2089040000000,1.200,1
174,2021-05-28 12:23:00.0000000,125.24000,125.25000,125.18000,125.18500,140401,2089960000000,1.200,1
175,2021-05-28 12:24:00.0000000,125.30500,125.32000,125.24000,125.24000,123169,2091040000000,1.200,1
176,2021-05-28 12:25:00.0000000,125.27000,125.31000,125.26000,125.30610,111200,2090460000000,1.200,1
177,2021-05-28 12:26:00.0000000,125.20000,125.27000,125.19070,125.27000,84378,2089290000000,1.200,1
178,2021-05-28 12:27:00.0000000,125.21500,125.21500,125.17000,125.20510,134717,2089540000000,1.200,1
179,2021-05-28 12:28:00.0000000,125.22500,125.24000,125.20000,125.21000,97075,2089710000000,1.200,1
180,2021-05-28 12:29:00.0000000,125.23500,125.24000,125.19490,125.23000,82725,2089880000000,1.200,1
181,2021-05-28 12:30:00.0000000,125.21000,125.24000,125.19000,125.23500,94507,2089460000000,1.200,1
182,2021-05-28 12:31:00.0000000,125.20000,125.21500,125.18500,125.20500,81927,2089290000000,1.200,1
183,2021-05-28 12:32:00.0000000,125.20500,125.22000,125.19000,125.20100,62113,2089370000000,1.200,1
184,2021-05-28 12:33:00.0000000,125.16500,125.21000,125.16000,125.20170,59418,2088710000000,1.200,1
185,2021-05-28 12:34:00.0000000,125.24990,125.25000,125.16500,125.16500,99225,2090120000000,1.200,1
186,2021-05-28 12:35:00.0000000,125.25050,125.31720,125.24000,125.24990,160880,2090130000000,1.200,1
187,2021-05-28 12:36:00.0000000,125.22500,125.27750,125.22000,125.25500,72896,2089710000000,1.200,1
188,2021-05-28 12:37:00.0000000,125.24500,125.27500,125.23000,125.23000,80903,2090040000000,1.200,1
189,2021-05-28 12:38:00.0000000,125.28010,125.29000,125.24000,125.24500,65773,2090630000000,1.200,1
190,2021-05-28 12:39:00.0000000,125.31990,125.32000,125.26000,125.27500,94710,2091290000000,1.200,1
191,2021-05-28 12:40:00.0000000,125.27500,125.31000,125.27000,125.31000,71078,2090540000000,1.200,1
192,2021-05-28 12:41:00.0000000,125.26500,125.30000,125.26000,125.27500,101284,2090380000000,1.200,1
193,2021-05-28 12:42:00.0000000,125.25080,125.27000,125.24000,125.26500,50704,2090140000000,1.200,1
194,2021-05-28 12:43:00.0000000,125.24500,125.25500,125.21400,125.25000,97120,2090040000000,1.200,1
195,2021-05-28 12:44:00.0000000,125.23000,125.25000,125.23000,125.25000,51275,2089790000000,1.200,1
196,2021-05-28 12:45:00.0000000,125.23500,125.27000,125.23000,125.24000,80967,2089880000000,1.200,1
197,2021-05-28 12:46:00.0000000,125.27500,125.30000,125.22500,125.24000,85700,2090540000000,1.200,1
198,2021-05-28 12:47:00.0000000,125.27500,125.29000,125.26000,125.27500,44192,2090540000000,1.200,1
199,2021-05-28 12:48:00.0000000,125.24500,125.28000,125.14000,125.28000,234640,2090040000000,1.200,1
200,2021-05-28 12:49:00.0000000,125.25100,125.25500,125.21000,125.25000,101485,2090140000000,1.200,1
201,2021-05-28 12:50:00.0000000,125.17500,125.25500,125.17500,125.25500,120239,2088870000000,1.200,1
202,2021-05-28 12:51:00.0000000,125.19500,125.20000,125.16200,125.19000,71323,2089210000000,1.200,1
203,2021-05-28 12:52:00.0000000,125.22500,125.23500,125.19000,125.19980,67400,2089710000000,1.200,1
204,2021-05-28 12:53:00.0000000,125.20000,125.22500,125.18000,125.22100,91315,2089290000000,1.200,1
205,2021-05-28 12:54:00.0000000,125.15000,125.20000,125.14000,125.20000,113207,2088460000000,1.200,1
206,2021-05-28 12:55:00.0000000,125.15000,125.17500,125.14210,125.15500,68026,2088460000000,1.200,1
207,2021-05-28 12:56:00.0000000,125.17500,125.19630,125.15000,125.16000,99953,2088870000000,1.200,1
208,2021-05-28 12:57:00.0000000,125.21850,125.21850,125.17000,125.17500,82574,2089600000000,1.200,1
209,2021-05-28 12:58:00.0000000,125.25740,125.25740,125.20500,125.21000,81964,2090250000000,1.200,1
210,2021-05-28 12:59:00.0000000,125.29000,125.29560,125.25000,125.25180,74967,2090790000000,1.200,1
211,2021-05-28 13:00:00.0000000,125.32500,125.36000,125.29320,125.30000,204284,2091380000000,1.200,1
212,2021-05-28 13:01:00.0000000,125.29100,125.32800,125.29100,125.32000,74040,2090810000000,1.200,1
213,2021-05-28 13:02:00.0000000,125.35000,125.35000,125.29000,125.29500,87651,2091790000000,1.200,1
214,2021-05-28 13:03:00.0000000,125.36000,125.37990,125.34000,125.35500,91644,2091960000000,1.200,1
215,2021-05-28 13:04:00.0000000,125.32990,125.37000,125.31000,125.36500,119220,2091460000000,1.200,1
216,2021-05-28 13:05:00.0000000,125.31500,125.35000,125.31000,125.32500,104647,2091210000000,1.200,1
217,2021-05-28 13:06:00.0000000,125.34500,125.35000,125.30500,125.31300,98020,2091710000000,1.200,1
218,2021-05-28 13:07:00.0000000,125.26500,125.35000,125.25000,125.34500,169363,2090380000000,1.200,1
219,2021-05-28 13:08:00.0000000,125.23150,125.28000,125.19000,125.27000,144923,2089820000000,1.200,1
220,2021-05-28 13:09:00.0000000,125.20000,125.25500,125.19000,125.23390,111298,2089290000000,1.200,1
221,2021-05-28 13:10:00.0000000,125.19500,125.20700,125.16000,125.20700,89146,2089210000000,1.200,1
222,2021-05-28 13:11:00.0000000,125.17000,125.19000,125.16000,125.16500,179570,2088790000000,1.200,1
223,2021-05-28 13:12:00.0000000,125.13000,125.17000,125.12000,125.16500,162804,2088120000000,1.200,1
224,2021-05-28 13:13:00.0000000,125.11020,125.16000,125.09000,125.13500,135308,2087790000000,1.200,1
225,2021-05-28 13:14:00.0000000,125.05000,125.12000,125.04000,125.11010,199787,2086790000000,1.200,1
226,2021-05-28 13:15:00.0000000,125.03000,125.07000,125.01000,125.05030,168867,2086450000000,1.200,1
227,2021-05-28 13:16:00.0000000,124.98500,125.04000,124.97000,125.03500,280395,2085700000000,1.200,1
228,2021-05-28 13:17:00.0000000,124.98000,125.01000,124.97000,124.98500,181200,2085620000000,1.200,1
229,2021-05-28 13:18:00.0000000,124.97500,124.99000,124.97000,124.98250,143802,2085540000000,1.200,1
230,2021-05-28 13:19:00.0000000,124.98000,125.00000,124.96410,124.97500,127893,2085620000000,1.200,1
231,2021-05-28 13:20:00.0000000,124.91500,124.99000,124.91000,124.98990,134097,2084540000000,1.200,1
232,2021-05-28 13:21:00.0000000,124.87500,124.91700,124.86000,124.91500,230695,2083870000000,1.200,1
233,2021-05-28 13:22:00.0000000,124.86000,124.89500,124.83500,124.87000,197369,2083620000000,1.200,1
234,2021-05-28 13:23:00.0000000,124.86000,124.88000,124.85000,124.85500,115379,2083620000000,1.200,1
235,2021-05-28 13:24:00.0000000,124.86000,124.90000,124.85000,124.87000,140155,2083620000000,1.200,1
236,2021-05-28 13:25:00.0000000,124.92500,124.93000,124.83000,124.86500,222227,2084700000000,1.200,1
237,2021-05-28 13:26:00.0000000,124.92000,124.93500,124.89000,124.93000,182635,2084620000000,1.200,1
238,2021-05-28 13:27:00.0000000,124.93500,124.95000,124.90000,124.91500,108628,2084870000000,1.200,1
239,2021-05-28 13:28:00.0000000,124.90090,124.95000,124.86000,124.93140,127586,2084300000000,1.200,1
240,2021-05-28 13:29:00.0000000,124.84000,124.90500,124.83000,124.90500,115071,2083280000000,1.200,1
241,2021-05-28 13:30:00.0000000,124.88900,124.89000,124.82000,124.84500,125303,2084100000000,1.200,1
242,2021-05-28 13:31:00.0000000,124.96500,124.97500,124.88250,124.89000,154996,2085370000000,1.200,1
243,2021-05-28 13:32:00.0000000,124.96000,124.97000,124.93000,124.96500,88892,2085290000000,1.200,1
244,2021-05-28 13:33:00.0000000,124.97000,124.97000,124.91000,124.96000,85624,2085450000000,1.200,1
245,2021-05-28 13:34:00.0000000,124.94490,124.97500,124.93000,124.97000,67375,2085030000000,1.200,1
246,2021-05-28 13:35:00.0000000,124.94450,124.96000,124.93000,124.94010,51322,2085030000000,1.200,1
247,2021-05-28 13:36:00.0000000,124.90850,124.95000,124.90000,124.94310,95038,2084430000000,1.200,1
248,2021-05-28 13:37:00.0000000,124.90500,124.92500,124.88000,124.90500,102112,2084370000000,1.200,1
249,2021-05-28 13:38:00.0000000,124.89830,124.91000,124.88000,124.90500,72114,2084260000000,1.200,1
250,2021-05-28 13:39:00.0000000,124.83500,124.92000,124.79000,124.90000,300153,2083200000000,1.200,1
251,2021-05-28 13:40:00.0000000,124.81500,124.84000,124.77500,124.83750,171068,2082870000000,1.200,1
252,2021-05-28 13:41:00.0000000,124.86500,124.88000,124.80000,124.81000,106466,2083700000000,1.200,1
253,2021-05-28 13:42:00.0000000,124.88000,124.89000,124.86000,124.86500,73997,2083950000000,1.200,1
254,2021-05-28 13:43:00.0000000,124.88000,124.88990,124.84000,124.87600,74754,2083950000000,1.200,1
255,2021-05-28 13:44:00.0000000,124.88000,124.90000,124.87000,124.88020,68203,2083950000000,1.200,1
256,2021-05-28 13:45:00.0000000,124.78740,124.89000,124.77000,124.88000,196799,2082410000000,1.200,1
257,2021-05-28 13:46:00.0000000,124.80620,124.81500,124.73500,124.78500,233031,2082720000000,1.200,1
258,2021-05-28 13:47:00.0000000,124.78000,124.80670,124.76000,124.80000,102601,2082280000000,1.200,1
259,2021-05-28 13:48:00.0000000,124.75010,124.78000,124.74000,124.78000,150112,2081780000000,1.200,1
260,2021-05-28 13:49:00.0000000,124.79500,124.81000,124.74000,124.75750,150627,2082530000000,1.200,1
261,2021-05-28 13:50:00.0000000,124.82310,124.83000,124.77500,124.79850,78242,2083000000000,1.200,1
262,2021-05-28 13:51:00.0000000,124.89000,124.89000,124.82260,124.82500,189464,2084120000000,1.200,1
263,2021-05-28 13:52:00.0000000,124.90000,124.91500,124.86420,124.88500,79887,2084290000000,1.200,1
264,2021-05-28 13:53:00.0000000,124.90540,124.93890,124.90000,124.90500,121801,2084380000000,1.200,1
265,2021-05-28 13:54:00.0000000,124.94640,124.94640,124.88000,124.90000,87278,2085060000000,1.200,1
266,2021-05-28 13:55:00.0000000,124.90010,124.94700,124.88500,124.94700,112286,2084290000000,1.200,1
267,2021-05-28 13:56:00.0000000,124.91500,124.93000,124.86000,124.89000,79097,2084540000000,1.200,1
268,2021-05-28 13:57:00.0000000,124.88500,124.92000,124.86000,124.91500,99675,2084030000000,1.200,1
269,2021-05-28 13:58:00.0000000,124.88500,124.90500,124.86270,124.88820,83166,2084030000000,1.200,1
270,2021-05-28 13:59:00.0000000,124.87000,124.89000,124.85000,124.89000,98974,2083780000000,1.200,1
271,2021-05-28 14:00:00.0000000,124.82250,124.90150,124.82000,124.88000,115613,2082990000000,1.200,1
272,2021-05-28 14:01:00.0000000,124.87500,124.90000,124.81180,124.82230,140976,2083870000000,1.200,1
273,2021-05-28 14:02:00.0000000,124.90500,124.91760,124.86780,124.88000,113016,2084370000000,1.200,1
274,2021-05-28 14:03:00.0000000,124.98000,124.99000,124.90000,124.90000,119750,2085620000000,1.200,1
275,2021-05-28 14:04:00.0000000,124.98020,125.00000,124.97000,124.98500,254912,2085620000000,1.200,1
276,2021-05-28 14:05:00.0000000,124.97000,124.98000,124.95000,124.98000,84247,2085450000000,1.200,1
277,2021-05-28 14:06:00.0000000,124.97520,124.97520,124.93000,124.96000,86501,2085540000000,1.200,1
278,2021-05-28 14:07:00.0000000,124.97500,125.01000,124.96500,124.97300,151980,2085540000000,1.200,1
279,2021-05-28 14:08:00.0000000,124.96000,124.97600,124.90000,124.97000,144187,2085290000000,1.200,1
280,2021-05-28 14:09:00.0000000,124.91220,124.97000,124.91220,124.95000,86442,2084490000000,1.200,1
281,2021-05-28 14:10:00.0000000,124.90000,124.94250,124.90000,124.92000,89355,2084290000000,1.200,1
282,2021-05-28 14:11:00.0000000,124.90500,124.92000,124.86000,124.90000,130307,2084370000000,1.200,1
283,2021-05-28 14:12:00.0000000,124.95920,124.97000,124.90000,124.90720,101409,2085270000000,1.200,1
284,2021-05-28 14:13:00.0000000,124.96500,124.97990,124.95000,124.95160,81400,2085370000000,1.200,1
285,2021-05-28 14:14:00.0000000,124.94990,124.99000,124.92000,124.96000,91893,2085120000000,1.200,1
286,2021-05-28 14:15:00.0000000,124.95500,124.98000,124.91000,124.94000,86156,2085200000000,1.200,1
287,2021-05-28 14:16:00.0000000,124.98000,124.99500,124.96000,124.96000,95396,2085620000000,1.200,1
288,2021-05-28 14:17:00.0000000,124.97500,124.99000,124.96100,124.98000,83670,2085540000000,1.200,1
289,2021-05-28 14:18:00.0000000,125.04000,125.04500,124.97500,124.97550,135917,2086620000000,1.200,1
290,2021-05-28 14:19:00.0000000,125.02820,125.04170,125.00000,125.04000,82603,2086420000000,1.200,1
291,2021-05-28 14:20:00.0000000,125.03050,125.04000,124.99500,125.02000,66285,2086460000000,1.200,1
292,2021-05-28 14:21:00.0000000,125.03670,125.05000,125.01500,125.03500,151536,2086570000000,1.200,1
293,2021-05-28 14:22:00.0000000,125.03110,125.06000,125.03000,125.03840,73165,2086470000000,1.200,1
294,2021-05-28 14:23:00.0000000,124.99840,125.04000,124.95000,125.03540,152909,2085930000000,1.200,1
295,2021-05-28 14:24:00.0000000,125.00820,125.02000,124.99000,124.99210,53575,2086090000000,1.200,1
296,2021-05-28 14:25:00.0000000,124.98000,125.01000,124.97000,125.00000,86971,2085620000000,1.200,1
297,2021-05-28 14:26:00.0000000,124.99330,125.02000,124.98000,124.98130,53680,2085840000000,1.200,1
298,2021-05-28 14:27:00.0000000,125.05000,125.07000,124.99010,124.99710,87865,2086790000000,1.200,1
299,2021-05-28 14:28:00.0000000,125.05010,125.06000,125.03000,125.05500,65919,2086790000000,1.200,1
300,2021-05-28 14:29:00.0000000,125.07500,125.09000,125.05000,125.06000,129019,2087210000000,1.200,1
301,2021-05-28 14:30:00.0000000,125.02700,125.08000,125.02000,125.07500,72554,2086400000000,1.200,1
302,2021-05-28 14:31:00.0000000,125.03280,125.05500,125.02000,125.03000,69409,2086500000000,1.200,1
303,2021-05-28 14:32:00.0000000,125.01220,125.04900,125.01000,125.03880,68801,2086160000000,1.200,1
304,2021-05-28 14:33:00.0000000,125.01500,125.02800,124.99200,125.01230,71554,2086200000000,1.200,1
305,2021-05-28 14:34:00.0000000,125.04020,125.04980,125.01010,125.01500,46875,2086620000000,1.200,1
306,2021-05-28 14:35:00.0000000,125.03800,125.05000,125.02000,125.04000,100997,2086590000000,1.200,1
307,2021-05-28 14:36:00.0000000,125.02500,125.04500,125.02000,125.04000,57547,2086370000000,1.200,1
308,2021-05-28 14:37:00.0000000,125.02500,125.05000,125.02000,125.02990,45907,2086370000000,1.200,1
309,2021-05-28 14:38:00.0000000,125.00800,125.02890,125.00000,125.02500,59704,2086090000000,1.200,1
310,2021-05-28 14:39:00.0000000,125.02240,125.02730,124.99000,125.01000,81348,2086330000000,1.200,1
311,2021-05-28 14:40:00.0000000,125.02500,125.03910,125.01000,125.02000,55144,2086370000000,1.200,1
312,2021-05-28 14:41:00.0000000,125.03000,125.05000,125.02500,125.02500,47183,2086450000000,1.200,1
313,2021-05-28 14:42:00.0000000,125.02130,125.03000,125.00000,125.02000,69897,2086310000000,1.200,1
314,2021-05-28 14:43:00.0000000,125.04000,125.04000,125.01200,125.02500,57566,2086620000000,1.200,1
315,2021-05-28 14:44:00.0000000,125.06500,125.08000,125.04000,125.04290,134092,2087040000000,1.200,1
316,2021-05-28 14:45:00.0000000,125.08160,125.09000,125.06010,125.06010,83335,2087320000000,1.200,1
317,2021-05-28 14:46:00.0000000,125.07000,125.09000,125.06000,125.08000,72757,2087120000000,1.200,1
318,2021-05-28 14:47:00.0000000,125.09500,125.11000,125.06500,125.07000,92564,2087540000000,1.200,1
319,2021-05-28 14:48:00.0000000,125.07860,125.11000,125.07000,125.09500,84653,2087270000000,1.200,1
320,2021-05-28 14:49:00.0000000,125.09500,125.10730,125.07500,125.07500,49978,2087540000000,1.200,1
321,2021-05-28 14:50:00.0000000,125.10500,125.11000,125.09000,125.09990,49502,2087710000000,1.200,1
322,2021-05-28 14:51:00.0000000,125.04000,125.14000,125.04000,125.11000,135244,2086620000000,1.200,1
323,2021-05-28 14:52:00.0000000,125.03500,125.05000,125.01000,125.04000,141291,2086540000000,1.200,1
324,2021-05-28 14:53:00.0000000,125.03500,125.06500,125.03010,125.03500,74510,2086540000000,1.200,1
325,2021-05-28 14:54:00.0000000,125.07000,125.07000,125.03000,125.03500,58747,2087120000000,1.200,1
326,2021-05-28 14:55:00.0000000,125.05000,125.09000,125.05000,125.07360,50464,2086790000000,1.200,1
327,2021-05-28 14:56:00.0000000,125.09300,125.10000,125.05500,125.05500,59762,2087510000000,1.200,1
328,2021-05-28 14:57:00.0000000,125.08000,125.10000,125.06000,125.09500,83063,2087290000000,1.200,1
329,2021-05-28 14:58:00.0000000,125.05630,125.09000,125.04500,125.08000,73923,2086890000000,1.200,1
330,2021-05-28 14:59:00.0000000,125.07820,125.10500,125.05100,125.05100,75360,2087260000000,1.200,1
331,2021-05-28 15:00:00.0000000,125.07000,125.07500,125.01500,125.07500,108303,2087120000000,1.200,1
332,2021-05-28 09:30:00.0000000,237.41000,237.47000,236.21001,236.21001,59846,136405000000,0.720,2
333,2021-05-28 09:31:00.0000000,237.50000,237.57001,237.22009,237.39999,5983,136457000000,0.720,2
334,2021-05-28 09:32:00.0000000,238.00000,238.00000,237.30000,237.49001,16327,136744000000,0.720,2
335,2021-05-28 09:33:00.0000000,237.72000,238.55000,237.72000,238.09000,13333,136583000000,0.720,2
336,2021-05-28 09:34:00.0000000,238.30000,238.42999,237.50000,237.50000,12317,136916000000,0.720,2
337,2021-05-28 09:35:00.0000000,238.75000,238.75000,238.30000,238.45000,11490,137175000000,0.720,2
338,2021-05-28 09:36:00.0000000,238.00000,238.90500,237.99001,238.71690,18509,136744000000,0.720,2
339,2021-05-28 09:37:00.0000000,238.31000,238.42000,237.89999,238.05000,8224,136922000000,0.720,2
340,2021-05-28 09:38:00.0000000,238.53999,238.70000,238.34000,238.34000,6070,137054000000,0.720,2
341,2021-05-28 09:39:00.0000000,238.42999,238.78000,238.42999,238.56960,8639,136991000000,0.720,2
342,2021-05-28 09:40:00.0000000,238.61000,238.69000,238.53000,238.57001,2760,137094000000,0.720,2
343,2021-05-28 09:41:00.0000000,238.68770,238.75349,238.68770,238.70000,2393,137139000000,0.720,2
344,2021-05-28 09:42:00.0000000,238.82001,238.86000,238.74001,238.74001,3234,137215000000,0.720,2
345,2021-05-28 09:43:00.0000000,238.67999,238.82001,238.44000,238.82001,9066,137135000000,0.720,2
346,2021-05-28 09:44:00.0000000,238.45000,238.72000,238.35001,238.67000,12636,137002000000,0.720,2
347,2021-05-28 09:45:00.0000000,238.55000,238.58000,238.45000,238.45000,2758,137060000000,0.720,2
348,2021-05-28 09:46:00.0000000,238.27000,238.78000,238.27000,238.64999,5956,136899000000,0.720,2
349,2021-05-28 09:47:00.0000000,238.70000,238.74710,238.42000,238.42000,7431,137146000000,0.720,2
350,2021-05-28 09:48:00.0000000,238.38499,238.69000,238.33000,238.66000,4494,136965000000,0.720,2
351,2021-05-28 09:49:00.0000000,238.02000,238.33501,238.02000,238.31000,5385,136755000000,0.720,2
352,2021-05-28 09:50:00.0000000,237.78000,238.10001,237.73000,238.05000,7742,136617000000,0.720,2
353,2021-05-28 09:51:00.0000000,237.89000,238.05000,237.78790,237.83000,6941,136681000000,0.720,2
354,2021-05-28 09:52:00.0000000,237.93500,238.06990,237.83000,237.98000,5702,136707000000,0.720,2
355,2021-05-28 09:53:00.0000000,238.00999,238.07001,237.83000,237.93500,18270,136750000000,0.720,2
356,2021-05-28 09:54:00.0000000,237.99001,238.05000,237.92999,237.97000,8517,136738000000,0.720,2
357,2021-05-28 09:55:00.0000000,237.83000,238.07001,237.83000,237.99001,9718,136646000000,0.720,2
358,2021-05-28 09:56:00.0000000,237.85001,237.85001,237.68500,237.70000,4074,136658000000,0.720,2
359,2021-05-28 09:57:00.0000000,237.84000,237.84000,237.62000,237.78999,5062,136652000000,0.720,2
360,2021-05-28 09:58:00.0000000,237.74001,237.83000,237.70000,237.82001,6003,136594000000,0.720,2
361,2021-05-28 09:59:00.0000000,237.71001,237.74001,237.64000,237.70000,4670,136577000000,0.720,2
362,2021-05-28 10:00:00.0000000,237.58000,237.75000,237.46001,237.73000,4894,136503000000,0.720,2
363,2021-05-28 10:01:00.0000000,237.81000,237.83000,237.73000,237.73000,3101,136635000000,0.720,2
